100	10
2.98	11.863	3.074	1.103	29.272	29.458	28.892	1.7913	2.948	2.053
2.911	10.307	3.152	1.248	29.746	29.275	29.164	1.5741	2.779	2.39
3.846	10.666	2.641	1.512	28.13	28.671	29.709	1.9264	1.589	2.052
3.046	11.704	2.945	1.288	29.312	29.076	29.409	1.9801	2.524	1.654
3.564	11.467	3.107	1.477	28.67	29.95	28.523	1.2917	1.92	1.936
3.608	10.636	3.837	1.556	29.613	28.818	29.991	1.4709	2.739	1.783
3.971	10.773	3.086	1.394	29.651	29.294	29.076	1.8803	2.89	2.218
3.376	10.979	2.867	1.542	29.009	28.294	29.798	1.4041	2.65	2.847
3.608	10.455	2.658	1.252	29.024	28.36	28.862	1.838	2.138	1.962
1	9	2	0.9	24	25	23	1	2	1
2.64	10.481	3.316	1.274	29.222	28.814	29.645	1.6672	1.748	2.802
4	12	4	1.753	28.573	28.432	28.663	1.8184	1.765	2.298
3.426	11.337	2.7	1.563	28.025	29.024	29.452	1.3489	2.661	2.993
3.044	10.044	3.828	1.759	28.413	28.71	28.735	1.5469	2.233	1.74
4	12	4	1.915	29.229	28.924	28.712	1.4147	2.354	2.646
3.313	11.123	3.629	1.758	28.489	29.153	29.699	1.9142	2.615	2.116
2.806	10.183	3.478	1.453	29.95	29.474	28.695	1.2779	2.545	2.279
2.737	10.524	3.414	1.446	28.006	29.394	28.708	1.4743	2.051	2.419
3.565	10.308	3.312	1.433	29.836	29.502	29.679	1.7	2.143	1.946
3.632	11.868	3.977	1.84	28.799	28.546	28.998	1.3023	2.281	2.856
3.32	10.134	3.042	1.418	28.603	28.381	28.835	1.7024	2.177	2.07
2.983	10.533	2.75	1.834	28.326	28.561	28.943	1.6933	2.049	2.274
3.455	10.036	3.652	1.921	29.125	29.61	29.473	1.7777	1.66	2.145
3.425	10.971	3.642	1.799	29.438	28.289	29.477	1.2906	2.3	2.983
3.244	11.08	2.813	1.777	29.952	28.58	29.649	1.9736	2.968	2.361
2.706	10.309	2.673	1.618	28.334	28.549	28.835	1.4551	2.604	1.696
3.177	11.728	2.949	1.711	29.333	28.925	29.967	1.441	1.956	2.721
2.885	11.257	3.218	1.01	29.53	28.046	29.714	1.2514	2.183	2.273
3.533	10.008	3.647	1.602	29.359	28.123	29.729	1.5672	1.854	2.752
3.539	10.465	2.582	1.916	28.645	29.337	29.227	1.3405	2.184	2.201
3.348	11.438	3.296	1.099	28.527	28.606	29.326	1.4127	1.508	2.952
2.823	11.885	3.005	1.036	29.48	28.81	29.299	1.3639	2.596	2.774
2.736	11.205	3.187	2	30	30	28.851	1.2333	1.748	1.948
2.586	10.433	3.449	1.939	29.37	29.229	28.901	1.7831	1.801	2.076
3.76	10.848	3.347	1.099	28.619	28.304	29.025	1.2969	2.353	2.405
3.931	10.191	3.122	1.786	29.91	29.164	29.974	1.5967	2.166	2.742
3.103	10.675	2.959	1.005	29.42	29.806	29.113	1.3326	2.757	1.692
3.735	10.875	3.582	1.394	28.029	29.313	29.757	1.6303	2.193	1.666
2.962	10.214	3.066	1.792	28.244	29.612	28.729	1.4213	1.584	2.613
3.628	11.599	3.304	1.975	29.206	29.545	28.844	1.7326	1.589	2.364
2.989	10.329	2.632	2	30	30	29.823	1.8698	1.625	1.912
3.212	11.094	3.513	1.1	28.082	28.325	30	2	3	3
2.736	10.155	3.259	1.328	29.873	28.635	29.357	1.8947	2.865	1.798
2.712	11.969	3.009	1.434	28.769	29.833	28.929	1.59	1.891	2.141
3.472	10.846	3.778	1.799	29.987	28.844	28.957	1.2506	2.008	2.072
2.631	11.401	2.642	1.104	28.897	29.729	28.588	1.2108	1.574	2.426
2.815	10.551	3.308	1.432	29.808	29.778	28.931	1.8734	1.903	1.76
2.725	10.629	3.983	1.119	28.767	28.033	29.338	1.6388	2.147	1.557
3.823	11.452	3.311	1.797	28.692	28.619	28.63	1.6378	1.956	1.644
3.91	10.524	2.669	1.032	28.289	28.476	28.614	1.3049	2.287	1.807
2.717	10.256	3.942	1.9	29.751	28.285	29.467	1.2674	2.044	1.75
2.844	10.884	3.855	1.686	28.63	28.878	28.97	1.2175	1.852	2.628
3.251	11.866	2.512	1.358	29.849	29.147	28.942	1.3127	2.201	2.86
3.414	10.355	3.776	1.61	29.511	28.522	30	2	3	3
2.874	10.743	2.843	1.958	29.025	29.608	29.17	1.6605	2.568	2.547
3.791	11.297	3.411	1.486	29.194	29.766	28.525	1.2633	1.723	2.514
3.334	11.715	2.868	1.008	29.766	29.992	29.897	1.26	2.497	1.984
3.709	10.656	3.484	1.554	28.661	28.393	28.955	1.287	2.832	2.984
3.73	10.807	3.895	1.878	28.469	28.492	29.919	1.2751	2.852	1.571
3.634	11.463	3.977	1.321	29.773	28.281	29.555	1.691	2.926	1.654
2.709	11.984	2.726	1.025	29.044	29.189	29.392	1.6118	1.852	1.696
2.922	11.386	3.216	1.16	28.831	28.403	29.827	1.7308	2.4	2.749
2.907	11.673	2.976	1.208	28.823	28.503	29.352	1.3831	2.431	2.757
23	23	23	10	10	10	9	9	9	9

