1000	10
0.244	1.179	0.989	0.6	0.029	0.02	0.188	0.4359	0.463	0.352
0.517	1.06	0.969	0.538	0.028	0.071	0.366	0.3566	0.413	0.023
0.346	2.921	0.681	1.035	0.069	0.014	0.178	0.1386	0.118	0.41
0.308	0.267	0.53	0.084	0.096	0.083	0.43	0.3425	0.427	0.292
0.589	1.028	0.941	0.643	0.042	0.014	0.196	0.3921	0.438	0.062
0.314	2.645	0.383	0.652	0.031	0.013	0.185	0.2956	0.332	0.065
0.325	0.173	0.881	0.118	0.042	0.023	0.455	0.0694	0.027	0.299
0.623	2.68	0.542	0.354	0	0.084	0.052	0.0535	0.321	0.574
0.687	0.09	0.261	0.115	0.032	0.006	0.236	0.1752	0.555	0.14
0.48	1.008	0.944	0.652	0.061	0.012	0.395	0.1494	0.59	0.497
0	0	0	0	0	0	0	0	0	0
0.267	2.254	0.678	0.188	0.079	0.09	0.101	0.1145	0.347	0.576
0	0	0	0.87	0.041	0.04	0.413	0.3117	0.554	0.2
0.42	0.395	0.586	0.843	0.021	0.075	0.234	0.2069	0.125	0.233
0.32	2.432	0.397	0.615	0.006	0.091	0.25	0.2952	0.428	0.169
0.125	1.898	0.407	0.115	0.04	0.037	0.127	0.1938	0.458	0.314
0.609	0.388	0.872	0.047	0.085	0.058	0.28	0.3474	0.566	0.58
0.606	2.657	0.508	0.324	0.07	0.002	0.263	0.0289	0.262	0.216
0.071	0.993	0.03	0.803	0.097	0.071	0.275	0.4284	0.196	0
0.239	0.486	0.739	0.365	0.091	0.07	0.157	0.0245	0.262	0.498
0.109	1.076	0.164	0.515	0.039	0.065	0.389	0.0472	0.033	0.123
0.065	0.643	0.595	0.75	0.037	0.095	0.404	0.4323	0.455	0.237
0.601	1.102	0.087	0.508	0.077	0.046	0.08	0.1177	0.461	0.446
0.099	0.14	0.396	0.265	0.066	0.084	0.285	0.393	0.006	0.44
0.182	0.199	1.095	0.178	0.084	0.003	0.476	0.3599	0.565	0.076
0.285	0.585	0.742	0.28	0.092	0.009	0.163	0.4107	0.133	0.495
0.566	0.312	1.039	0.109	0.089	0.072	0.399	0.1394	0.075	0.335
0.009	0.044	0.913	0.86	0.013	0	0.291	0.4405	0.025	0.187
0.583	0.89	0.092	0.231	0.03	0.078	0.421	0.3779	0.063	0.532
0.09	0.453	0.324	0.877	0.059	0.051	0.039	0.4113	0.106	0.474
0.438	2.879	0.538	0.173	0.073	0.04	0.465	0.0118	0.067	0.127
0.269	2.595	0.458	0.095	0.086	0.035	0.399	0.1825	0.384	0.528
0.541	1.012	0.017	0.475	0.032	0.034	0.284	0.2004	0.537	0.009
0.565	0.318	0.885	0.184	0.065	0.047	0.409	0.1399	0.577	0.553
0.639	2.905	1	0.138	1	0.013	1	0.3189	0.513	0.487
0.564	1.77	1.084	0.03	0.094	0.057	0.401	0.0416	0.027	0.542
0.506	2.924	0.915	0.283	0.014	0.006	0.436	0.2648	0.465	0.31
0.59	2.275	0.991	0.287	0.003	0.097	0.015	0.1257	0.083	0.576
0.293	2.246	0.024	0.861	0.1	0.018	0.329	0.2104	0.423	0.117
0.16	2.501	0.046	0.98	0.067	0.096	0.491	0.0716	0.408	0.441
0.54	2.168	0.165	0.005	0.089	0.073	0.336	0.2991	0.251	0.402
0.446	1.565	0.865	0	0	0	0.25	0.2021	0.467	0.459
0.307	0.428	0.374	0.578	0.08	0.005	0.128	0.2067	0.146	0.266
0.05	0.43	0.747	0.565	0.089	0.031	0.132	0.4348	0.377	0.561
0.567	2.885	0.984	0.713	0.004	0.026	0.354	0.2619	0.488	0.093
0.523	2.605	0.22	0.439	0.084	0.095	0.167	0.0773	0.392	0.071
0.288	0.467	1.004	0.879	0.069	0.091	0.216	0.3305	0.118	0.13
0.333	0.263	0.159	0.151	0.001	0.085	0.481	0.4371	0.487	0.282
0.266	0.377	0.519	0.489	0.082	0.071	0.272	0.2898	0.557	0.349
0.545	1.466	0.451	0.769	0.031	0.06	0.309	0.3039	0.198	0.14
0.644	1.918	0.737	0.672	0.1	0.001	0.143	0.4206	0.072	0.462
0.573	2.217	1.016	0.278	0.068	0.084	0.275	0.353	0.475	0.509
0.421	2.044	1.047	0.822	0.07	0.086	0.183	0.2245	0.263	0.24
0.059	0.576	0.936	0.769	0.021	0.001	0.371	0.0284	0.191	0.599
0.696	1.848	0.695	0.633	0.077	0.013	0	0	0	0
0.286	2.755	0.474	0.441	0.039	0.004	0.256	0.0451	0.215	0.556
0.572	1.36	0.096	0.238	0.026	0.03	0.192	0.1357	0.145	0.309
0.123	0.657	0.046	0.835	0.025	0.078	0.215	0.1892	0.574	0.299
0.031	2.169	0.028	0.219	0.016	0.056	0.31	0.0933	0.57	0.53
0.299	1.441	0.888	0.127	0.001	0.004	0.228	0.3192	0.374	0.054
0.373	0.643	0.055	0.264	0.015	0.07	0.415	0.0859	0.149	0.584
0.197	0.731	0.9	0.12	0.057	0.063	0.395	0.2504	0.372	0.57
0.417	0.725	0.667	0.005	0.01	0.087	0.385	0.3275	0.456	0.255
0.012	1.445	0.183	0.951	0.044	0.031	0.088	0.0915	0.492	0.073
0.352	1.759	0.956	0.591	0.003	0.009	0.197	0.1483	0.343	0.27
0.23	0.885	0.071	0.077	0.069	0.1	0.47	0.3002	0.35	0.264
0.421	2.083	1.09	0.812	0.081	0.1	0.195	0.128	0.591	0.5
0.677	0.667	1.083	0.793	0.055	0.019	0.425	0.3127	0.339	0.564
0.451	2.022	1.051	0.524	0.09	0.049	0.15	0.4394	0.097	0.139
0.527	0.713	1.047	0.126	0.071	0.074	0.236	0.1366	0.131	0.36
0.365	0.463	0.731	0.676	0.097	0.068	0.244	0.3795	0.159	0.513
0.376	0.316	0.473	0.441	0.005	0.084	0.147	0.0067	0.295	0.419
0.385	1.989	1.03	0.893	0.055	0.034	0.197	0.1664	0.467	0.252
0.024	0.585	0.159	0.416	0.037	0.084	0.28	0.3711	0.223	0.392
0.079	1.176	0.247	0.557	0.025	0.026	0.449	0.188	0.599	0.104
0.254	1.06	0.757	0.856	0.009	0.037	0.359	0.4068	0.386	0.056
0.565	0.818	0.14	0.216	0.044	0.097	0.31	0.2104	0.199	0.026
2	4	1	1	3	5	2	1	1.9	1
0.699	2.262	0.455	0.695	0.006	0.058	0.146	0.3973	0.363	0.25
0.523	0.598	0.384	0.016	0.059	0.038	0.36	0.4103	0.358	0.158
0.197	2.682	0.177	0.661	0.074	0.081	0.272	0.1296	0.535	0.014
0.219	1.684	0.963	0.152	0.018	0.046	0.14	0.1874	0.32	0.288
0.144	1.339	0.549	0.22	0.023	0.014	0.341	0.3902	0.364	0.306
0.631	2.212	0.596	0.078	0.017	0.049	0.421	0.2289	0.336	0.52
0.649	1.753	0.336	0.456	0.057	0.064	0.439	0.1725	0.301	0.546
0.108	0.092	0.087	0.374	0.08	0.046	0.175	0.3444	0.236	0.322
0.274	2.294	0.175	0.948	0.033	0.016	0.032	0.3305	0.514	0.109
0	0	0	0	0	0	0	0	0	0
0.55	2.734	1.072	0.678	0.02	0.004	0.393	0.0979	0.053	0.082
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.466	0.69	0.361	0.766	0.008	0.051	0.248	0.2602	0.275	0.553
0.017	0.516	0.792	0.45	0.057	0.066	0.348	0.0324	0.006	0.579
0.184	0.793	0.878	0.919	0.021	0.045	0.269	0.1434	0.202	0.129
0.211	0.33	0.16	0.471	0.003	0	0.095	0.1956	0.313	0.098
0.087	2.614	0.456	0.35	0.03	0.027	0.283	0.1374	0.196	0.525
0.031	0.897	0.017	0.234	0.022	0.071	0.474	0.4185	0.567	0.13
0.606	0.439	0.778	0.127	0.061	0.014	0.291	0.114	0.593	0.566
0.484	2.443	1.066	0.19	0.085	0.012	0.402	0.256	0.498	0.173
0.025	0.773	0.994	0.367	0.065	0.077	0.32	0.1595	0.368	0.25
0.7	1.795	0.923	0.429	0.058	0.099	0.28	0.2685	0.01	0.221
0.352	1.125	0.591	0.123	0.009	0.067	0.247	0.0038	0.44	0.271
0.335	2.835	1.047	0.093	0.045	0.077	0.474	0.39	0.194	0.302
0.13	2.326	0.991	0.398	0.056	0.004	0.248	0.2225	0.235	0.052
0.411	0.97	0.136	0.492	0.024	0.014	0.248	0.3175	0.391	0.135
0.024	1.89	0.552	0.691	0.01	0.021	0.354	0.2274	0.013	0.364
0.243	1.727	0.893	0.176	0.002	0.027	0.323	0.2477	0.044	0.014
0.091	2.806	0.865	0.185	0.025	0.042	0.36	0.4042	0.249	0.227
0.346	1.612	0.605	0.747	0	0.014	0.09	0.3118	0.455	0.265
0.222	1.516	1.085	0.921	0.02	0.007	0.415	0.0065	0.452	0.344
0	0	0	0	0	0	0	0	0	0
0.647	1.468	1.098	0.876	0.081	0.058	0.046	0.1514	0.14	0.503
0	0	0	0.271	0.047	0.011	0.402	0.0556	0.517	0.323
0.352	2.806	0.535	0.115	0.092	0.017	0.488	0.079	0.142	0.107
0.444	2.41	0.179	0.691	0.057	0.05	0.266	0.3962	0.163	0.524
0.496	0.74	0.583	0.026	0.032	0.085	0.108	0.2937	0.137	0.081
0.28	0.7	0.646	0.391	0.059	0.057	0.472	0.3856	0.409	0.419
0.415	2.15	0.855	0.089	0.057	0.085	0.307	0.3034	0.549	0.368
0.436	1.054	1.092	0.152	0.053	0.089	0.132	0.2612	0.454	0.34
0.069	1.962	0.265	0.116	0.018	0.08	0.028	0.0762	0.255	0.276
0.595	0.72	0.996	0.677	0.084	0.029	0.296	0.2833	0.522	0.48
0.279	0.445	1.049	0.139	0.048	0.1	0.245	0.0251	0.049	0.555
0.526	0.549	0.744	0.084	0.03	0.08	0.238	0.1335	0.189	0.389
0.094	1.141	0.341	0.443	0.015	0.071	0.438	0.1227	0.422	0.53
0.379	2.31	0.228	0.964	0	0.019	0.308	0.3656	0.432	0.073
0.481	1.867	0.311	0.424	0.088	0.083	0.084	0.1283	0.194	0.114
0.582	0.636	0.92	0.838	0.084	0.001	0.169	0.423	0.254	0.355
0.225	0.581	0.627	0.205	0.009	0.051	0.074	0.2581	0.036	0.565
0.225	0.724	0.964	0.562	0.08	0	0.096	0.3929	0.414	0.16
0.091	0.498	0.734	0.669	0.099	0.03	0.212	0.1539	0.566	0.52
0.14	2.789	0.272	0.973	0.041	0	0.312	0.0521	0.525	0.022
0.657	1.981	1.006	0.573	0.033	0.056	0.476	0.219	0.341	0.364
0.577	0.36	0.453	1.001	0.053	0.008	0.414	0.3205	0.592	0.386
0.586	0.806	0.491	0.004	0.08	0.086	0.371	0.1676	0.308	0.142
0.531	0.23	2	0.61	2	0.033	2	0.1512	0.583	0.049
0.264	2.108	0.96	0.897	0.074	0.026	0.032	0.2098	0.195	0.393
0.236	2.361	0.52	0.43	0.099	0.052	0.268	0.4164	0.438	0.351
0.368	0.944	0.196	0.832	0.068	0.085	0.336	0.3327	0.158	0.256
0.069	1.805	0.151	0.552	0.047	0.005	0.246	0.4084	0.567	0.317
0.076	0.059	0.188	0.593	0	0.094	0.062	0.0711	0.156	0.05
0.697	1.733	0.964	0.41	0.03	0.086	0.328	0.2895	0.45	0.266
0.236	2.989	0.781	0	0	0	0.297	0.1388	0.242	0.396
0.012	0.096	0.67	0.126	0.034	0.06	0.421	0.2415	0.195	0.35
0.417	2.561	0.511	0.696	0.057	0.025	0.147	0.1945	0.506	0.015
0.091	1.408	0.125	1.029	0.031	0.069	0.116	0.2075	0.361	0.347
0.477	0.702	0.627	0.485	0.051	0.096	0.208	0.3021	0.48	0.287
0.29	1.377	0.466	0.603	0.061	0.062	0.414	0.1265	0.033	0.316
0.159	1.496	0.905	0.692	0.036	0.021	0.213	0.2969	0.347	0.291
0.507	2.055	0.188	0.751	0.093	0.021	0.419	0.3722	0.413	0.197
0.226	2.909	1.032	0.605	0.087	0.007	0.26	0.3233	0.165	0.118
0.401	2.032	0.49	1.044	0.02	0.073	0.318	0.3964	0.162	0.1
0.447	2.515	0.234	0.001	0.096	0.041	0.043	0.2424	0.546	0.207
0.311	0.345	0.031	0.891	0.027	0.093	0.1	0.2637	0.522	0.086
0.325	1.251	0.59	0.233	0.013	0.098	0.224	0.2796	0.315	0.162
0.378	0.615	0.641	0.446	0.008	0.061	0	0	0	0
0.024	1.856	0.711	0.806	0.003	0.009	0.397	0.4342	0.18	0.261
0.381	1.227	0.107	0.26	0.03	0.02	0.188	0.2761	0.37	0.301
0.19	2.9	0.779	0.943	0.004	0.029	0.496	0.0815	0.385	0.434
0.035	1.883	0.069	0.063	0.005	0.093	0.08	0.2345	0.4	0.534
0.629	0.257	0.689	0.23	0.016	0.028	0.182	0.3043	0.264	0.21
0.472	0.335	0.104	0.005	0.08	0.1	0.44	0.3487	0.033	0.299
0.046	1.702	1.085	0.144	0.086	0.027	0.193	0.1564	0.111	0.446
0.487	0.336	0.364	0.369	0.092	0.094	0.197	0.2271	0.246	0.208
0.107	1.824	0.371	0.696	0.045	0.021	0.382	0.0154	0.452	0.234
0.218	0.754	0.428	0.323	0.003	0.016	0.47	0.159	0.016	0.066
0.087	2.618	0.387	0.319	0.003	0.03	0.483	0.1983	0.333	0.389
0.479	2.733	1.03	0.084	0.014	0.088	0.209	0.2854	0.221	0.542
0.383	0.657	0.488	0.85	0.001	0.044	0.374	0.2858	0.52	0.34
0.056	0.008	0.063	0.146	0.043	0.029	0.42	0.3507	0.247	0.39
0.679	1.433	0.574	0.356	0.009	0.074	0.339	0.0181	0.19	0.552
0.602	1.662	0.754	0.001	0.05	0.03	0.1	0.1389	0.157	0.006
0.459	2.006	0.338	1.033	0.063	0.062	0.053	0.3221	0.125	0.25
0.046	1.227	0.03	0.878	0.047	0.052	0.4	0.1484	0.373	0.383
0.43	2.319	1.029	0.867	0.026	0.093	0.064	0.089	0.533	0.251
0.179	1.187	0.682	0.418	0.068	0.097	0.25	0.159	0.35	0.252
0.201	1.82	0.93	0.44	0.092	0.1	0.372	0.0547	0.541	0.112
0.278	1.708	1.083	0.581	0.063	0.058	0.129	0.0344	0.219	0.266
2	4	1	1	3	5	2	1	1.9	1
0.553	2.113	0.388	0.252	0.046	0.04	0.452	0.0256	0.195	0.319
0.442	0.246	0.52	0.278	0.08	0.07	0.402	0.2702	0.311	0.304
0.601	2.904	0.148	0.929	0.037	0.087	0.216	0.099	0.507	0.324
0.491	0.413	0.576	0.899	0.09	0.001	0.352	0.1026	0.417	0.503
0.597	0.771	0.362	0.689	0.027	0.029	0.121	0.0043	0.498	0.218
0.113	0.451	0.999	0.987	0.006	0.037	0.169	0.2785	0.588	0.313
0.087	1.602	0.571	0.785	0.078	0.088	0.138	0.0467	0.226	0.204
0.311	1.287	0.676	0.41	0.078	0.097	0.265	0.1796	0.374	0.309
0.025	0.221	0.357	0.514	0.04	0.08	0.304	0.3445	0.414	0.079
0	0	0	0	0	0	0	0	0	0
0.684	0.37	0.187	0.293	0.081	0.056	0.292	0.105	0.182	0.555
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.682	2.686	0.501	0.505	0.063	0.092	0.171	0.0217	0.128	0.341
0.464	2.917	0.596	0.863	0.046	0.1	0.129	0.4102	0.184	0.166
0.384	2.85	0.038	0.776	0.057	0.027	0.361	0.2803	0.249	0.055
0.606	1.576	0.509	0.212	0.085	0.017	0.413	0.1396	0.162	0.503
0.658	1.073	0.581	0.615	0.076	0.062	0.38	0.1444	0.33	0.353
0.651	1.952	0.164	0.952	0.015	0.053	0.116	0.0718	0.385	0.179
0.646	0.349	0.491	0.13	0.086	0.062	0.305	0.1322	0.06	0.565
0.4	1.827	1.009	0.631	0.092	0.065	0.319	0.3132	0.344	0.047
0.522	2.661	1.023	0.703	0.023	0.024	0.055	0.4201	0.56	0.519
0.386	2.745	0.766	0.031	0.01	0.039	0.491	0.2027	0.452	0.002
0.545	0.798	0.041	0.731	0.026	0.041	0.378	0.1934	0.583	0.092
0.03	2.588	0.546	0.977	0.02	0.008	0.077	0.2473	0.575	0.436
0.335	1.482	0.81	0.306	0.01	0.035	0.377	0.0567	0.222	0.564
0.613	1.729	0.8	0.119	0.075	0.009	0.131	0.3004	0.108	0.268
0.368	1.057	0.167	0.47	0.014	0.018	0.161	0.2424	0.555	0.417
0.255	0.76	0.112	0.301	0.044	0.036	0.225	0.0092	0.301	0.278
0.106	1.672	0.483	0.846	0.01	0.004	0.482	0.2677	0.3	0.517
0.098	0.726	0.614	0.129	0.02	0.06	0.377	0.3251	0.029	0.076
0.625	2.196	0.714	0.486	0.021	0.052	0.332	0.0476	0.497	0.399
0	0	0	0	0	0	0	0	0	0
0.463	2.942	1.017	0.729	0.02	0.006	0.268	0.1871	0.255	0.575
0	0	0	0.595	0.007	0.002	0.258	0.3889	0.079	0.407
0.253	1.592	0.813	0.088	0.038	0.076	0.453	0.0661	0.263	0.089
0.387	2.331	0.277	0.133	0.035	0.036	0.158	0.1034	0.338	0.437
0.201	0.968	0.062	0.807	0.002	0.021	0.298	0.1647	0.426	0.519
0.568	2.167	0.094	0.643	0.008	0.085	0.197	0.2505	0.337	0.376
0.657	1.156	0.693	0.436	0.1	0.084	0.152	0.3746	0.188	0.125
