200	10
0.244	1.179	0.989	0.6	0.029	0.02	0.188	0.4359	0.463	0.352
0.517	1.06	0.969	0.538	0.028	0.071	0.366	0.3566	0.413	0.023
0.346	2.921	0.681	1.035	0.069	0.014	0.178	0.1386	0.118	0.41
0.308	0.267	0.53	0.084	0.096	0.083	0.43	0.3425	0.427	0.292
0.589	1.028	0.941	0.643	0.042	0.014	0.196	0.3921	0.438	0.062
0.314	2.645	0.383	0.652	0.031	0.013	0.185	0.2956	0.332	0.065
0.325	0.173	0.881	0.118	0.042	0.023	0.455	0.0694	0.027	0.299
0.623	2.68	0.542	0.354	0	0.084	0.052	0.0535	0.321	0.574
0.687	0.09	0.261	0.115	0.032	0.006	0.236	0.1752	0.555	0.14
0.48	1.008	0.944	0.652	0.061	0.012	0.395	0.1494	0.59	0.497
0	0	0	0	0	0	0	0	0	0
0.267	2.254	0.678	0.188	0.079	0.09	0.101	0.1145	0.347	0.576
0	0	0	0.87	0.041	0.04	0.413	0.3117	0.554	0.2
0.42	0.395	0.586	0.843	0.021	0.075	0.234	0.2069	0.125	0.233
0.32	2.432	0.397	0.615	0.006	0.091	0.25	0.2952	0.428	0.169
0.125	1.898	0.407	0.115	0.04	0.037	0.127	0.1938	0.458	0.314
0.609	0.388	0.872	0.047	0.085	0.058	0.28	0.3474	0.566	0.58
0.606	2.657	0.508	0.324	0.07	0.002	0.263	0.0289	0.262	0.216
0.071	0.993	0.03	0.803	0.097	0.071	0.275	0.4284	0.196	0
0.239	0.486	0.739	0.365	0.091	0.07	0.157	0.0245	0.262	0.498
0.109	1.076	0.164	0.515	0.039	0.065	0.389	0.0472	0.033	0.123
0.065	0.643	0.595	0.75	0.037	0.095	0.404	0.4323	0.455	0.237
0.601	1.102	0.087	0.508	0.077	0.046	0.08	0.1177	0.461	0.446
0.099	0.14	0.396	0.265	0.066	0.084	0.285	0.393	0.006	0.44
0.182	0.199	1.095	0.178	0.084	0.003	0.476	0.3599	0.565	0.076
0.285	0.585	0.742	0.28	0.092	0.009	0.163	0.4107	0.133	0.495
0.566	0.312	1.039	0.109	0.089	0.072	0.399	0.1394	0.075	0.335
0.009	0.044	0.913	0.86	0.013	0	0.291	0.4405	0.025	0.187
0.583	0.89	0.092	0.231	0.03	0.078	0.421	0.3779	0.063	0.532
0.09	0.453	0.324	0.877	0.059	0.051	0.039	0.4113	0.106	0.474
0.438	2.879	0.538	0.173	0.073	0.04	0.465	0.0118	0.067	0.127
0.269	2.595	0.458	0.095	0.086	0.035	0.399	0.1825	0.384	0.528
0.541	1.012	0.017	0.475	0.032	0.034	0.284	0.2004	0.537	0.009
0.565	0.318	0.885	0.184	0.065	0.047	0.409	0.1399	0.577	0.553
0.639	2.905	1	0.138	1	0.013	1	0.3189	0.513	0.487
0.564	1.77	1.084	0.03	0.094	0.057	0.401	0.0416	0.027	0.542
0.506	2.924	0.915	0.283	0.014	0.006	0.436	0.2648	0.465	0.31
0.59	2.275	0.991	0.287	0.003	0.097	0.015	0.1257	0.083	0.576
0.293	2.246	0.024	0.861	0.1	0.018	0.329	0.2104	0.423	0.117
0.16	2.501	0.046	0.98	0.067	0.096	0.491	0.0716	0.408	0.441
0.54	2.168	0.165	0.005	0.089	0.073	0.336	0.2991	0.251	0.402
0.446	1.565	0.865	0	0	0	0.25	0.2021	0.467	0.459
0.307	0.428	0.374	0.578	0.08	0.005	0.128	0.2067	0.146	0.266
0.05	0.43	0.747	0.565	0.089	0.031	0.132	0.4348	0.377	0.561
0.567	2.885	0.984	0.713	0.004	0.026	0.354	0.2619	0.488	0.093
0.523	2.605	0.22	0.439	0.084	0.095	0.167	0.0773	0.392	0.071
0.288	0.467	1.004	0.879	0.069	0.091	0.216	0.3305	0.118	0.13
0.333	0.263	0.159	0.151	0.001	0.085	0.481	0.4371	0.487	0.282
0.266	0.377	0.519	0.489	0.082	0.071	0.272	0.2898	0.557	0.349
0.545	1.466	0.451	0.769	0.031	0.06	0.309	0.3039	0.198	0.14
0.644	1.918	0.737	0.672	0.1	0.001	0.143	0.4206	0.072	0.462
0.573	2.217	1.016	0.278	0.068	0.084	0.275	0.353	0.475	0.509
0.421	2.044	1.047	0.822	0.07	0.086	0.183	0.2245	0.263	0.24
0.059	0.576	0.936	0.769	0.021	0.001	0.371	0.0284	0.191	0.599
0.696	1.848	0.695	0.633	0.077	0.013	0	0	0	0
0.286	2.755	0.474	0.441	0.039	0.004	0.256	0.0451	0.215	0.556
0.572	1.36	0.096	0.238	0.026	0.03	0.192	0.1357	0.145	0.309
0.123	0.657	0.046	0.835	0.025	0.078	0.215	0.1892	0.574	0.299
0.031	2.169	0.028	0.219	0.016	0.056	0.31	0.0933	0.57	0.53
0.299	1.441	0.888	0.127	0.001	0.004	0.228	0.3192	0.374	0.054
0.373	0.643	0.055	0.264	0.015	0.07	0.415	0.0859	0.149	0.584
0.197	0.731	0.9	0.12	0.057	0.063	0.395	0.2504	0.372	0.57
0.417	0.725	0.667	0.005	0.01	0.087	0.385	0.3275	0.456	0.255
0.012	1.445	0.183	0.951	0.044	0.031	0.088	0.0915	0.492	0.073
3.998	11.432	3.201	1.065	28.296	29.964	29.72	1.2714	2.388	2.747
3.628	11.726	2.979	1.258	29.314	28.787	29.002	1.2406	2.244	2.983
3.624	10.23	2.976	1.462	28.87	29.36	29.987	1.2757	1.975	2.864
3.972	11.71	3.54	1.231	29.953	28.991	29.786	1.9838	1.926	2.565
3.781	10.778	3.647	1.744	29.593	28.357	29.132	1.2434	3	2.74
3.978	11.907	3.799	1.81	28.724	28.621	29.463	1.9115	1.92	2.973
3.267	10.064	3.16	1.094	28.006	29.66	29.252	1.3439	2.776	2.6
3.358	11.392	3.554	1.089	29.033	28.722	29.798	1.209	1.528	1.961
3.014	10.926	3.941	1.615	28.312	28.799	29.729	1.3379	2.917	1.861
2.985	10.276	3.976	1.541	28.764	29.57	29.512	1.2525	1.815	2.192
3.688	10.053	2.89	1.79	29.176	29.541	29.458	1.4256	1.79	1.933
3.611	11.802	3.962	1.568	29.536	28.736	29.392	1.6161	2.783	2.558
2.753	11.318	3.566	1.954	28.616	29.735	28.566	1.3616	2.217	2.119
3.061	11.572	2.939	1.338	29.083	29.288	29.959	1.6762	1.894	1.852
4	12	4	2	30	30	30	2	3	3
3.689	11.218	2.912	1.189	29.949	29.642	29.63	1.2876	2.117	2.027
3.811	10.977	2.671	1.826	28.555	28.199	29.05	1.6583	1.876	2.198
3.346	10.21	3.482	1.509	29.15	29.647	29.244	1.8058	1.86	1.529
3.69	10.977	2.876	1.556	29.922	28.385	28.851	1.4179	2.367	2.188
3.9	10.04	2.524	1.005	28.236	28.436	28.5	1.9953	2.074	1.667
3.956	11.643	2.539	1.556	28.718	28.487	29.322	1.9547	2.495	1.6
2.765	10.83	3.236	1.838	28.32	28.636	29.045	1.5407	2.663	1.688
3.354	11.822	3.287	1.072	28.036	28.907	29.688	1.5659	2.465	1.677
3	12	4	2	30	30	30	2	3	3
2.608	11.244	3.792	1.607	29.675	28.651	28.8	1.6072	2.536	2.413
2	10	2	1	27	25	25	1	1	2
4	12	4	2	30	30	30	2	3	3
3.14	10.983	3.142	1.013	29.237	28.719	28.688	1.5661	2.203	2.248
3.409	10.041	2.597	1.627	28.279	29.348	29.737	1.6864	2.036	2.775
2.53	11.502	3.839	1.426	29.42	29.397	29.675	1.4911	1.863	2.441
2.554	11.322	2.705	1.369	28.338	28.226	29.081	1.8005	2.096	1.83
4	12	4	2	30	30	30	2	3	3
3.453	10.572	2.769	1.572	29.306	29.778	29.966	1.7266	2.517	2.835
3.911	11.571	3.64	1.366	28.405	29.936	29.973	1.8285	1.669	2.327
2.921	11.954	3.766	1.285	28.05	29.564	29.636	1.4812	1.723	1.709
3.034	10.986	3.488	1.322	29.73	28.329	28.581	1.4276	2.213	2.326
3.633	10.353	3.29	1.728	29.072	29.961	29.12	1.6536	2.435	1.925
2.98	11.863	3.074	1.103	29.272	29.458	28.892	1.7913	2.948	2.053
2.911	10.307	3.152	1.248	29.746	29.275	29.164	1.5741	2.779	2.39
3.846	10.666	2.641	1.512	28.13	28.671	29.709	1.9264	1.589	2.052
3.046	11.704	2.945	1.288	29.312	29.076	29.409	1.9801	2.524	1.654
3.564	11.467	3.107	1.477	28.67	29.95	28.523	1.2917	1.92	1.936
3.608	10.636	3.837	1.556	29.613	28.818	29.991	1.4709	2.739	1.783
3.971	10.773	3.086	1.394	29.651	29.294	29.076	1.8803	2.89	2.218
3.376	10.979	2.867	1.542	29.009	28.294	29.798	1.4041	2.65	2.847
3.608	10.455	2.658	1.252	29.024	28.36	28.862	1.838	2.138	1.962
1	9	2	0.9	24	25	23	1	2	1
2.64	10.481	3.316	1.274	29.222	28.814	29.645	1.6672	1.748	2.802
4	12	4	1.753	28.573	28.432	28.663	1.8184	1.765	2.298
3.426	11.337	2.7	1.563	28.025	29.024	29.452	1.3489	2.661	2.993
3.044	10.044	3.828	1.759	28.413	28.71	28.735	1.5469	2.233	1.74
4	12	4	1.915	29.229	28.924	28.712	1.4147	2.354	2.646
3.313	11.123	3.629	1.758	28.489	29.153	29.699	1.9142	2.615	2.116
2.806	10.183	3.478	1.453	29.95	29.474	28.695	1.2779	2.545	2.279
2.737	10.524	3.414	1.446	28.006	29.394	28.708	1.4743	2.051	2.419
3.565	10.308	3.312	1.433	29.836	29.502	29.679	1.7	2.143	1.946
3.632	11.868	3.977	1.84	28.799	28.546	28.998	1.3023	2.281	2.856
3.32	10.134	3.042	1.418	28.603	28.381	28.835	1.7024	2.177	2.07
2.983	10.533	2.75	1.834	28.326	28.561	28.943	1.6933	2.049	2.274
3.455	10.036	3.652	1.921	29.125	29.61	29.473	1.7777	1.66	2.145
3.425	10.971	3.642	1.799	29.438	28.289	29.477	1.2906	2.3	2.983
3.244	11.08	2.813	1.777	29.952	28.58	29.649	1.9736	2.968	2.361
2.706	10.309	2.673	1.618	28.334	28.549	28.835	1.4551	2.604	1.696
3.177	11.728	2.949	1.711	29.333	28.925	29.967	1.441	1.956	2.721
2.885	11.257	3.218	1.01	29.53	28.046	29.714	1.2514	2.183	2.273
3.533	10.008	3.647	1.602	29.359	28.123	29.729	1.5672	1.854	2.752
3.539	10.465	2.582	1.916	28.645	29.337	29.227	1.3405	2.184	2.201
3.348	11.438	3.296	1.099	28.527	28.606	29.326	1.4127	1.508	2.952
2.823	11.885	3.005	1.036	29.48	28.81	29.299	1.3639	2.596	2.774
2.736	11.205	3.187	2	30	30	28.851	1.2333	1.748	1.948
2.586	10.433	3.449	1.939	29.37	29.229	28.901	1.7831	1.801	2.076
3.76	10.848	3.347	1.099	28.619	28.304	29.025	1.2969	2.353	2.405
3.931	10.191	3.122	1.786	29.91	29.164	29.974	1.5967	2.166	2.742
3.103	10.675	2.959	1.005	29.42	29.806	29.113	1.3326	2.757	1.692
3.735	10.875	3.582	1.394	28.029	29.313	29.757	1.6303	2.193	1.666
2.962	10.214	3.066	1.792	28.244	29.612	28.729	1.4213	1.584	2.613
3.628	11.599	3.304	1.975	29.206	29.545	28.844	1.7326	1.589	2.364
2.989	10.329	2.632	2	30	30	29.823	1.8698	1.625	1.912
3.212	11.094	3.513	1.1	28.082	28.325	30	2	3	3
2.736	10.155	3.259	1.328	29.873	28.635	29.357	1.8947	2.865	1.798
2.712	11.969	3.009	1.434	28.769	29.833	28.929	1.59	1.891	2.141
3.472	10.846	3.778	1.799	29.987	28.844	28.957	1.2506	2.008	2.072
2.631	11.401	2.642	1.104	28.897	29.729	28.588	1.2108	1.574	2.426
2.815	10.551	3.308	1.432	29.808	29.778	28.931	1.8734	1.903	1.76
2.725	10.629	3.983	1.119	28.767	28.033	29.338	1.6388	2.147	1.557
3.823	11.452	3.311	1.797	28.692	28.619	28.63	1.6378	1.956	1.644
3.91	10.524	2.669	1.032	28.289	28.476	28.614	1.3049	2.287	1.807
2.717	10.256	3.942	1.9	29.751	28.285	29.467	1.2674	2.044	1.75
2.844	10.884	3.855	1.686	28.63	28.878	28.97	1.2175	1.852	2.628
3.251	11.866	2.512	1.358	29.849	29.147	28.942	1.3127	2.201	2.86
3.414	10.355	3.776	1.61	29.511	28.522	30	2	3	3
2.874	10.743	2.843	1.958	29.025	29.608	29.17	1.6605	2.568	2.547
3.791	11.297	3.411	1.486	29.194	29.766	28.525	1.2633	1.723	2.514
3.334	11.715	2.868	1.008	29.766	29.992	29.897	1.26	2.497	1.984
3.709	10.656	3.484	1.554	28.661	28.393	28.955	1.287	2.832	2.984
3.73	10.807	3.895	1.878	28.469	28.492	29.919	1.2751	2.852	1.571
3.634	11.463	3.977	1.321	29.773	28.281	29.555	1.691	2.926	1.654
2.709	11.984	2.726	1.025	29.044	29.189	29.392	1.6118	1.852	1.696
2.922	11.386	3.216	1.16	28.831	28.403	29.827	1.7308	2.4	2.749
2.907	11.673	2.976	1.208	28.823	28.503	29.352	1.3831	2.431	2.757
2.873	11.801	2.721	1.406	28.163	29.396	28.729	1.3545	2.876	2.761
2.711	11.68	2.55	1.247	29.377	29.585	29.505	1.3634	2.796	2.978
3.629	10.708	3.9	1.268	28.027	28.811	28.918	1.7088	2.967	2.281
3.06	11.657	2.963	1.074	29.269	28.026	28.823	1.6626	1.84	2.686
3.751	10.268	3.561	1.636	28.463	29.597	29.92	1.273	2.254	1.995
3.253	11.211	2.844	1.637	28.1	28.685	28.575	1.3765	2.617	1.541
2.585	10.515	3.139	1.682	28.295	28.656	29.302	1.3879	2.669	1.762
2.94	10.944	3.035	1.378	29.6	28.317	28.705	1.5534	1.844	1.934
3.182	11.085	3.039	1.999	28.147	29.737	29.602	1.5062	2.558	2.055
3.053	11.397	3.492	1.223	28.622	28.346	29.848	1.4105	2.869	2.479
3.233	11.707	2.964	1.444	29.957	29.862	28.521	1.373	2.953	1.958
3.893	11.533	3.387	1.393	28.693	29.329	29.132	1.6547	2.017	1.712
3.047	10.617	3.7	1.856	29.614	29.122	29.516	1.4428	2.69	2.007
2.83	11.444	2.695	1.026	28.643	28.878	28.602	1.9337	2.515	1.993
4	12	4	2	30	30	30	2	3	3
3.134	10.72	2.748	1.171	28.421	29.04	29.344	1.3176	2.664	2.3
2.547	10.8	3.395	1.192	28.131	28.484	29.855	1.8521	2.849	2.515
2.677	11.928	2.987	1.247	28.911	28.313	29.207	1.3472	2.577	2.27
2.533	10.586	3.606	1.452	28.295	28.522	29.803	1.4448	1.72	2.316
3.41	11.604	3.076	1.918	28.594	29.999	29.6	1.8045	2.007	2.111
3.803	10.709	3.538	1.412	28.996	29.541	29.285	1.6661	1.606	1.628
3.683	11.848	2.73	1.512	28.702	28.323	29.036	1.9524	1.944	2.693
3.765	10.812	2.696	1.763	28.938	29.302	29.061	1.274	2.085	1.736
3	12	4	2	30	30	30	2	3	3
3.764	11.275	3.159	1.502	29.544	28.679	29.019	1.7693	2.932	2.457
6	14	6	3	33	35	35	3	5	4
8	16	8	4	36	40	40	4	7	5
2.749	11.865	3.288	1.419	28.93	28.206	29.787	1.6029	2.9	2.264
3.221	10.748	3.849	1.462	29.348	28.138	29.263	1.7233	2.785	1.788
3.279	10.886	2.613	1.772	29.624	29.277	29.11	1.5407	1.633	2.541
3.74	11.03	3.81	1.452	28.488	29.688	29.281	1.2175	1.736	2.264
4	12	4	2	30	30	30	2	3	3
2.808	11.021	2.831	1.685	28.929	29.885	28.785	1.2512	1.87	2.462
3.388	10.762	3.466	1.601	29.632	29.574	29.972	1.5119	1.698	1.519
3.239	11.395	2.555	1	29.956	29.607	29.647	1.6164	2.259	2.386
3.147	10.802	3.794	1.962	29.438	28.548	28.544	1.569	2.08	2.363
2.926	10.453	3.166	1.354	28.824	28.814	28.768	1.4681	2.689	2.612
3.888	11.592	2.568	1.172	28.935	29.573	28.814	1.5212	2.9	2.222
3.505	11.662	3.468	1.882	29.568	28.149	29.526	1.4683	2.715	2.746
2.844	10.58	2.62	1.168	29.801	29.873	28.996	1.3999	1.895	2.308
3.21	11.728	2.744	1.415	28.189	29.46	29.69	1.9842	1.896	2.938
3.256	11.54	3.107	1.977	28.086	29.355	29.837	1.2062	2.677	2.666
3.492	11.745	3.246	1.924	29.246	29.287	29.597	1.9503	1.511	1.712
2.811	10.836	3.102	1.884	29.541	29.674	29.413	1.2333	2.286	1.8
2.713	11.27	2.664	1.205	29.406	28.983	28.573	1.2844	1.787	2.275
3.17	11.613	3.118	1.535	29.832	29.331	29.244	1.2777	2.955	2.685
1	9	2	0.9	24	25	23	1	2	1
3.665	10.666	2.56	1.745	29.058	29.964	28.566	1.9531	2.819	2.065
4	12	4	1.806	28.967	28.271	28.751	1.3995	2.227	1.901
3.524	10.381	3.449	1.135	28.596	29.059	29.611	1.347	1.845	2.305
3.823	10.556	3.002	1.735	29.11	28.259	28.97	1.6967	1.923	2.822
4	12	4	1.631	29.394	29.573	29.306	1.6747	2.175	1.956
3.383	10.107	3.922	1.703	29.542	29.814	29.095	1.6299	2.295	2.64
3.628	10.511	3.652	1.465	28.204	28.366	29.294	1.9272	2.42	1.602
2.873	10.479	2.895	1.186	29.753	28.417	29.541	1.4983	2.003	1.98
